"Excel Raw Data Export"
"(C)Copyright 2005 Corbett Research, Pty Ltd. (R) All Rights Reserved."
"File";"200103 B  MDV Harri 2007-11-09 (1) 2020-01-03 (1).rex"
"Date";"2020-01-03"
"Time";"11:52:36"


"Channel Cycling A.FAM/TxRed"

"ID";"1";"2";"3";"4";"5";"6";"7";"8"
"Page 1";" 1";" 2";" 3";" 4";" 5";" 6";" 7";" 8"
"1";"2,71481474960532";"2,74519976602833";"3,04493781948577";"2,74723430228122";"3,15763659549423";"3,13943476223174";"2,80624311981602";"2,24536507209888"
"2";"2,65330915365248";"2,71950983326584";"3,03458348319873";"2,7251225923691";"3,12093948624047";"3,07520154624755";"2,78967618175675";"2,1663451372767"
"3";"2,58499568639189";"2,68340799354761";"2,99005620406399";"2,67163674808445";"3,08775844968338";"3,03229462991422";"2,73840754499944";"2,11286589862923"
"4";"2,57419699397269";"2,63577804662721";"2,97656566367942";"2,64798526414457";"3,0584529531657";"2,99196721490152";"2,70618753337911";"2,04670434471304"
"5";"2,51633986928105";"2,61267152775507";"2,93341980112408";"2,62760357061112";"3,00841153582055";"2,98084992751965";"2,67229070616574";"1,99577833727525"
"6";"2,50498643036981";"2,58349112549158";"2,91392821720128";"2,60645892598285";"2,97601790391903";"2,95892779939472";"2,6339251653969";"1,96332748404161"
"7";"2,45495863715136";"2,53999135322093";"2,89686661854206";"2,58055491976298";"2,97631710042681";"2,9377138463886";"2,59686754079064";"1,92861320922662"
"8";"2,43181124589914";"2,52307927061875";"2,87981340396081";"2,56879764776309";"2,94214287530836";"2,9161164615502";"2,57149732086789";"1,87207853309936"
"9";"2,38854556089621";"2,5087739375906";"2,86602578774701";"2,55466544594491";"2,91325246051728";"2,89321227842629";"2,5347582912243";"1,83953377819251"
"10";"2,35847257190814";"2,45623301700207";"2,828905282556";"2,51573586633097";"2,90095804858908";"2,86676330713868";"2,49301899748226";"1,79856917325446"
"11";"2,3006790264744";"2,41595196100871";"2,82139314869917";"2,50514991989013";"2,87619846901147";"2,85119312087389";"2,44307839867464";"1,75420063266252"
"12";"2,2743572137026";"2,37939014775819";"2,80363719594665";"2,45771979349457";"2,85742791579367";"2,8428511482414";"2,45245179783976";"1,73307275619018"
"13";"2,23656570280512";"2,33506632224874";"2,76200034039357";"2,41997914600341";"2,83156582996363";"2,78667887388418";"2,38651102464332";"1,69277049341137"
"14";"2,16281376363775";"2,29319623689045";"2,73695989420411";"2,39784629805229";"2,8079461356527";"2,78344904758272";"2,36250349685918";"1,65489961324248"
"15";"2,14501157142494";"2,24432468424228";"2,75981209604464";"2,35937176426991";"2,76676585030899";"2,76755060000654";"2,30585619461792";"1,64044022278172"
"16";"2,10955977721828";"2,19389521747041";"2,7417192557957";"2,3378728923476";"2,75221891610081";"2,74553401126988";"2,24859294211549";"1,59280713183208"
"17";"2,04491238778261";"2,12558175020981";"2,69354434380756";"2,28773428956537";"2,72005529151464";"2,69550621805142";"2,19195849546044";"1,57109236990217"
"18";"2,00914367542887";"2,08520403072932";"2,67267637375214";"2,30894433000178";"2,71654186966615";"2,69714111325464";"2,16245771979349";"1,53496223392081"
"19";"1,96523486177869";"2,03046718038707";"2,63533480837212";"2,27552707204801";"2,66749501356963";"2,67120077603026";"2,14334761141811";"1,49474835329722"
"20";"1,93413971395203";"2,02812746369624";"2,64082805625493";"2,30767274484372";"2,67073573917245";"2,64908357835801";"2,06432767659593";"1,4672243145578"
"21";"1,85772722737703";"2,0420386053254";"2,59389500405751";"2,37550273027499";"2,64614915107019";"2,61310749980926";"2,04242008087282";"1,43107826788303"
"22";"1,78164339665827";"2,1428753083594";"2,56682180005595";"2,45735648344941";"2,64724956130312";"2,57635868874139";"1,98225593739441";"1,40332138043285"
"23";"1,72198062104219";"2,19405661097124";"2,53566796368353";"2,54531384538251";"2,6738166083554";"2,56555021489789";"1,96078431372549";"1,38769904849099"
"24";"1,7458668591651";"2,19342570910435";"2,60048946247161";"2,54851097377991";"2,74793185756793";"2,53147173266194";"1,904135194934";"1,3758089015585"
"25";"1,699187457084";"2,14777669115046";"2,56605884896112";"2,519645990692";"2,94780827625872";"2,46923672192612";"1,89751806139996";"1,32906080720226"
"26";"1,64601249059935";"2,08367030340022";"2,50362401770046";"2,4602992948152";"3,06946124753403";"2,3999171653097";"1,87664170726656";"1,30884260318914"
"27";"1,62132193993032";"2,04592965590906";"2,47287708857862";"2,38752829276977";"3,13373358921539";"2,33392608764547";"1,83773120142999";"1,29243915465019"
"28";"1,59886805801203";"2,14514104191376";"2,42574850952054";"2,35873960479133";"3,18385360729147";"2,25404364080262";"1,76612279152906";"1,31489171544104"
"29";"1,58236057068742";"2,07593906563923";"2,42935366304558";"2,27740901808194";"3,1354746827395";"2,19860706928686";"1,71002772055645";"1,27794308384833"
"30";"1,54573891813535";"2,01702470871617";"2,47970005122672";"2,20767528801404";"3,10194116557129";"2,15257848125781";"1,63494550768527";"1,25113080251556"
"31";"1,51674677653162";"2,03238433954845";"2,55893797207599";"2,13691702361879";"3,03845273517967";"2,11032272831312";"1,58791921437836";"1,21723397530218"
"32";"1,49479726041868";"1,95675157222422";"2,64918418729359";"2,08961405573903";"2,97384464928525";"2,17757141767213";"1,55642023346304";"1,20714122224765"
